time,ax,ay,az,gx,gy,gz,gnss_x,gnss_y,gnss_z,gnss_vx,gnss_vy,gnss_vz,baro_h,mag_yaw,truth_x,truth_y,truth_z,truth_vx,truth_vy,truth_vz,truth_yaw
0.36,0.06588751472753938,0.09352557357974269,9.926143039325598,0.007199076370338985,-0.011836758320736888,0.08040818681384158,,,,,,,,,24.98963271661635,0.7199004713277428,5.021598833618896,-0.05759203770621942,1.9991706173293078,0.05999028026243716,1.599596326794897
0.38,0.08282294789291797,0.025641230236071136,9.890730131483387,-0.006579564771765439,0.008220667079170428,0.08312745912605073,,,,,,,,,24.98844888963062,0.7598829451423351,5.022798628224761,-0.06079063561138681,1.9990759111704497,0.05998917032579858,1.6011963267948968
0.4,0.08714451886152398,0.06271773177149811,9.860451218089704,-0.01797746292907055,-0.012814074705230586,0.08482839799188756,25.640891876108956,0.871730578950971,4.5985094394453565,0.056156521966909234,1.9456350911073141,-0.057124844109824546,5.253761602228113,1.5562839623756535,24.987201092229387,0.7998634736570029,5.023998400031999,-0.06398907789256024,1.9989760873783509,0.05998800039999466,1.6027963267948966
0.42,-0.09028536334577157,0.1777286817184931,9.730249286600486,0.009567385026642675,-0.009954970328793241,0.08898991084342463,,,,,,,,,24.985889327607,0.8398419545216149,5.0251981478408405,-0.06718735636172919,1.99887114620856,0.05998677048619535,1.6043963267948964
0.44,0.09047609660678395,-0.012946795223319096,9.969865905288549,0.016417071555226113,-0.002158049060002071,0.07846083727827681,,,,,,,,,24.98451359912158,0.8798182853912823,5.026397870451536,-0.07038546283130258,1.9987610879297264,0.05998548058563055,1.6059963267948962
0.46,0.06721064272234903,0.0319878141777003,9.957817946863893,-0.003428919317301868,-0.002011904126916766,0.07326703596796957,,,,,,,,,24.98307391029499,0.919792363926619,5.027597566664363,-0.07358338911412952,1.9986459128235994,0.05998413069959016,1.607596326794896
0.48,0.029914152022384267,0.007781987867906362,9.970493552008953,0.0004591242679398682,0.00815921618728809,0.0813332459691326,,,,,,,,,24.981570264812838,0.9597640877940067,5.028797235279625,-0.07678112702352054,1.998525621185027,0.05998272082942407,1.6091963267948968
0.5,0.02444771778376851,0.08386517919981985,9.825106523772025,0.0020795909918491368,-0.005252668396769557,0.07820078284058203,,,,,,,4.60321571654182,,24.98000266652445,0.999733354665854,5.0299968750976545,-0.07997866837326832,1.9984002133219558,0.05998125097654215,1.6107963267948966
0.52,-0.03028597473087312,0.04545232579031036,10.002246612691739,-0.004712332162517173,-0.012040937876234928,0.08457326332575031,,,,,,,,,24.978371119442876,1.0397000622208594,5.031196484918812,-0.08317600497766875,1.9982696895554302,0.05997972114241426,1.6123963267948964
0.54,0.19258177596452253,-0.006321944198496618,9.853237261981041,-0.004320525539349078,-0.01911019474327403,0.08854926709258393,,,,,,,,,24.97667562774488,1.0796641081442728,5.032396063543486,-0.08637312865154183,1.9981340502195903,0.05997813132857021,1.6139963267948962
0.56,0.0781244865156125,0.11571534754340845,9.809731093179924,0.006547841629969166,-0.00689297349487321,0.0797709679150324,,,,,,,,,24.974916195770916,1.1196253901281594,5.0335956097721,-0.08957003121025275,1.9979932956616733,0.05997648153659984,1.615596326794897
0.58,-0.00866086337452103,0.012711779183344374,9.97675556061799,-0.0030710470453847527,0.0014168035635580192,0.08086209565232629,,,,,,,,,24.97309282802513,1.1595838058716583,5.034795122405107,-0.09276670446973267,1.9978474262420105,0.05997477176815293,1.6171963267948968
0.6,0.04470838377902528,0.06936312237302245,9.92031662081504,-0.0010186760453390984,-0.00301443648171292,0.0814222155719448,26.540453784185928,1.86005473174126,4.871845728485381,-0.028774862856386654,2.0149531446885387,-0.06304452871046298,4.818473031809556,1.5599848663153937,24.971205529175343,1.199539253081248,5.0359946002429945,-0.09596314024649985,1.9976964423340275,0.05997300202493925,1.6187963267948966
0.62,0.17412066562016007,0.16444087797065104,9.900515036313024,-0.003635713933532417,-0.015319687200064654,0.09069529931735303,,,,,,,,,24.96925430405304,1.2394916294710048,5.037194042086285,-0.09915933035768038,1.9975403443242432,0.05997117230872854,1.6203963267948964
0.64,0.15731577073767003,0.09874332807013278,9.913254723711443,0.00981443053885405,0.006811844526649818,0.09041383473246471,,,,,,,,,24.967239157653356,1.279440832762867,5.038393446735536,-0.10235526662102935,1.9973791326122685,0.059969282621350525,1.6219963267948962
0.66,0.04355058794710931,0.23119783861317744,9.770173573304666,0.010617230769936491,0.0034393207903075846,0.08993619113524504,,,,,,,,,24.965160095135065,1.319386760686896,5.039592812991343,-0.10555094085495169,1.997212807610805,0.05996733296469488,1.623596326794896
0.68,0.23032066456773903,0.2287556378702919,9.77828386707572,-0.01488671580267857,0.006668890590537966,0.07104987584124078,,,,,,,,,24.96301712182056,1.3593293109815383,5.040792139654342,-0.10874634487852307,1.9970413697456448,0.059965323340711266,1.6251963267948968
0.7000000000000001,0.07900756890819893,0.17717819816041552,9.738391233341341,-0.01909980454309479,0.0010929902033722703,0.08164385889613297,,,,,,,5.221032448272556,,24.960810243195862,1.399268381393887,5.041991425525204,-0.11194147051151096,1.9968648194556688,0.05996325375140931,1.6267963267948966
0.72,0.06033575428944617,0.11308278110161749,9.801050774737107,-0.013134944072721068,-0.003166548508803217,0.07148291308950609,,,,,,,,,24.95853946491057,1.439203869679943,5.043190669404643,-0.11513630957439544,1.9966831571928454,0.05996112419885861,1.6283963267948964
0.74,-0.05147850579288858,0.15045448571146217,9.864977135050992,0.006065285366328139,-0.01139294941425937,0.07461941208163343,,,,,,,,,24.956204792777875,1.479135673604879,5.044389870093417,-0.11833085388839033,1.99649638342223,0.05995893468518869,1.6299963267948963
0.76,7.655782238683018e-05,0.03906865063535615,9.885518660853974,-0.0058297461633494575,0.0020606628882027457,0.08459755925418216,,,,,,,,,24.953806232774546,1.5190636909432984,5.045589026392324,-0.12152509527546387,1.9963044986219636,0.059956685212589095,1.631596326794897
0.78,0.24201287895040824,-0.0014231236693447308,9.94091521988405,0.001105120381115817,-0.0016402973013099694,0.0667013617809339,,,,,,,,,24.951343791040888,1.5589878194794986,5.046788137102209,-0.12471902555835988,1.996107503283271,0.05995437578330928,1.6331963267948968
0.8,0.0431844949820277,0.16945578107551634,9.863281762236056,0.002810543704112656,-0.004407166806005414,0.09274569746986287,26.018301421786745,2.788494396484129,5.245703610128251,0.1774071986889949,2.04640200526751,0.295876825920091,5.588808496289532,1.6188819183204162,24.948817473880748,1.5989079570077323,5.047987201023961,-0.12791263656061858,1.99590539791046,0.05995200639965867,1.6347963267948966
0.8200000000000001,0.07828219463652036,-0.06603325379856499,9.814511230419646,-0.017687966070802433,-0.03401438415496538,0.07589884650227689,,,,,,,,,24.946227287761502,1.6388240013324693,5.049186216958516,-0.13110592010659755,1.9956981830209202,0.05994957706400667,1.6363963267948964
0.84,0.18668478800821786,0.11376959249044744,9.776070380448337,-0.007406998682024223,0.009806132302500088,0.08277626623398465,,,,,,,,,24.943573239314027,1.6787358502686576,5.050385183706857,-0.1342988680214926,1.995485859145122,0.05994708777878259,1.6379963267948963
0.86,0.0838399393249645,0.1057230568929554,9.872943060674254,0.010054056469437984,0.004025672973560754,0.08335704700024496,,,,,,,,,24.940855335332675,1.7186434016419863,5.05158410007002,-0.1374914721313589,1.995268426826614,0.05994453854647573,1.639596326794896
0.88,-0.0034294686072007946,0.15088870119277817,9.81512827634848,0.012938456759004787,-0.014210508217241274,0.07982379023724412,,,,,,,,,24.938073582775292,1.7585465532891456,5.0527829648490865,-0.14068372426313164,1.9950458866220233,0.05994192936963533,1.6411963267948968
0.9,0.07941133709669834,0.004028355948469106,10.007622777066405,0.01660406767259552,-0.006135837616090831,0.08891721165564524,,,,,,,5.157027845302698,,24.935227988763152,1.7984452030580886,5.053981776845192,-0.1438756162446471,1.9948182391010523,0.05993926025087055,1.6427963267948966
0.92,0.11029408557361696,-0.09908475706762061,9.88989388996506,0.001386559201667515,-0.0006678264652546964,0.07043125080172823,,,,,,,,,24.93231856058098,1.8383392488082941,5.055180534859526,-0.14706713990466352,1.9945854848464786,0.0599365311928505,1.6443963267948964
0.9400000000000001,0.058452236302367594,0.09573929892941625,9.964906589282753,0.005344270603910144,-0.0015555503020266378,0.09648969997910942,,,,,,,,,24.92934530567691,1.8782285884110266,5.05637923769333,-0.15025828707288214,1.994347624454153,0.05993374219830427,1.6459963267948963
0.96,0.03558016561890826,0.07884557560996922,9.724515654382506,0.017691058462836126,0.008143323681944285,0.09036848044511708,,,,,,,,,24.926308231662475,1.9181131197495982,5.0575778841479,-0.15344904957996786,1.994104658532998,0.059930893270020824,1.647596326794897
0.98,0.13351187571575504,0.11881188701309216,9.887092173952025,-0.0005200659026730783,-0.0035360042572294623,0.08174303611713696,,,,,,,,,24.92320734631258,1.9579927407196311,5.058776473024591,-0.1566394192575705,1.9938565877050063,0.05992798441084911,1.6491963267948968
1.0,0.20094636092510215,0.15445503214464631,9.86517325243148,-0.0037939205044339617,-0.007849984874116596,0.0972270501117249,24.86704798390799,1.5933656740085522,5.27394469658912,0.09239202337950059,2.2952856088852966,-0.01776818260835395,5.10051600529012,1.7545965376404062,24.920042657565485,1.9978673492293173,5.059975003124814,-0.1598293879383454,1.9936034126052389,0.05992501562369797,1.6507963267948966
1.02,0.1205349843381683,0.11540404466485238,9.842152518944658,-0.009090534117005278,-0.0021686155746989603,0.08993658034470202,,,,,,,,,24.9168141735228,2.03773684319968,5.061173473250038,-0.16301894745597442,1.9933451338818238,0.059921986911536204,1.6523963267948965
1.04,0.04859702025300076,0.0918205933599552,9.852161322179377,0.0030959436799816867,-0.017430108787456093,0.0788460164803491,,,,,,,,,24.913521902449435,2.0776011205648377,5.062371882201796,-0.16620808964518702,1.9930817521959547,0.05991889827739253,1.6539963267948963
1.06,0.011648358547674195,0.18076680260500846,9.808193180302858,0.007770467473006955,0.013744374527267601,0.07806403738718376,,,,,,,,,24.91016585277361,2.1174600792722607,5.063570228781675,-0.16939680634178086,1.9928132682218886,0.05991574972435556,1.655596326794896
1.08,0.031873899830122766,0.12531458073008744,9.869675756511802,-0.007936163473397114,0.003109194157133795,0.10135516053475409,,,,,,,,,24.9067460330868,2.157313617283038,5.064768511791332,-0.17258508938264303,1.9925396826469441,0.05991254125557386,1.6571963267948968
1.1,0.059351040378742045,0.09376990431482694,9.786240521289393,0.0051908845168654755,-0.013969762247076281,0.07013068975648518,,,,,,,4.91973873845127,,24.903262452143753,2.197161632572133,5.065966730032481,-0.17577293060577062,1.9922609961715003,0.0599092728742559,1.6587963267948966
1.12,0.18237338174750317,0.03756375524842846,9.95634069334074,0.01724358003782807,0.0010932645747674281,0.08673391402850825,,,,,,,,,24.899715118862428,2.237004023128648,5.067164882306907,-0.17896032185029184,1.9919772095089943,0.059905944583670066,1.6603963267948965
1.1400000000000001,0.23618007549494224,0.0942617278347427,9.82238862882613,-0.011532310647829417,-0.0010829291965365364,0.09599144210918308,,,,,,,,,24.896104042323998,2.2768406869560858,5.068362967416455,-0.18214725495648687,1.99168832338592,0.059902556387144625,1.6619963267948963
1.16,0.15676763051206935,0.034632700686563433,9.801396066832986,-0.0030417122934096362,0.0014226808249534172,0.07914688572896317,,,,,,,,,24.892429231772816,2.316671522072608,5.069560984163042,-0.18533372176580865,1.9913943385418253,0.0598991082880678,1.663596326794897
1.18,0.09715631563544655,0.1337391502436358,9.845921215737354,0.0015982605839705627,0.000565923772160342,0.08036030296466824,,,,,,,,,24.888690696616393,2.3564964265112995,5.07075893134865,-0.18851971412090396,1.9910952557293116,0.05989560028988768,1.6651963267948968
1.2,0.12028166919952407,0.2596700618662404,9.917177890762229,0.0025581054640855185,-0.01836118623361915,0.08507957086015203,24.899681485799228,4.083119787334681,5.022013453809029,-0.010131793766840369,2.0028498543455995,-0.21486693022938785,5.319103980803484,1.5832624349469366,24.884888446425382,2.396315298320426,5.071956807775334,-0.19170522386563407,1.9907910757140306,0.05989203239611225,1.6667963267948966
1.22,-0.0757342729413766,-0.0027227268924897574,9.938188253666889,0.009062350601366643,-0.0029993899834888475,0.06409988893847784,,,,,,,,,24.88102249093354,2.4361280355636974,5.073154612245215,-0.1948902428450958,1.990481799274683,0.05988840461030942,1.6683963267948965
1.24,0.05029211864873191,0.05570093454271805,9.920761378831518,0.024577305324275316,0.0006693048795465588,0.07340688871967883,,,,,,,,,24.877092840037704,2.475934536320528,5.07435234356049,-0.19807476290564224,1.9901674272030163,0.059884716936106974,1.6699963267948963
1.26,-0.013644122424257638,0.10551245753853822,9.855667669517606,-0.009515191595274716,-0.0003364476430781579,0.06969086478689139,,,,,,,,,24.87309950379779,2.5157346986862983,5.075550000523427,-0.20125877589490387,1.989847960303823,0.059880969377192575,1.6715963267948961
1.28,0.16896858173834411,0.19501204846305245,9.956588232268873,-0.0027405047060852818,0.0036452056331808887,0.07987930494780644,,,,,,,,,24.869042492436723,2.5555284207726134,5.076747581936371,-0.2044422736618091,1.989523399394938,0.059877161937313794,1.6731963267948968
1.3,0.048895035087801485,0.08286834742863473,9.765827915440765,-0.012438636958951213,0.006443147908760457,0.07928764596080481,,,,,,,4.603760788305931,,24.864921816340463,2.595315600707568,5.077945086601739,-0.20762524805660543,1.989193745307237,0.059873294620278066,1.6747963267948967
1.32,0.09731398809020986,0.19013683107632962,9.73115154411541,-0.005841300738158939,0.00025334843465070673,0.08512094786665574,,,,,,,,,24.860737486057932,2.635096136636001,5.079142513322027,-0.2108076909308801,1.9888589988846346,0.059869367429952705,1.6763963267948965
1.34,0.04983404396791222,0.19233433861582788,9.886630745454122,-0.010133821388278598,-0.010807637759906452,0.08925471060494623,,,,,,,,,24.85648951230101,2.6748699267197638,5.080339860899808,-0.2139895941375811,1.9885191609840809,0.059865380370264905,1.6779963267948963
1.36,0.11710651651648488,-0.04192489912052806,9.97761314148865,0.007980270310938875,0.011933429876964984,0.07736299118924916,,,,,,,,,24.852177905944515,2.714636869137975,5.081537128137735,-0.217170949531038,1.9881742324755614,0.059861333445201725,1.679596326794897
1.3800000000000001,0.05634350229341396,0.019883433219894484,10.072747529825957,0.00024545774592851246,0.014375331920819455,0.07472707548612721,,,,,,,,,24.847802678026156,2.7543968620872836,5.08273431383854,-0.2203517489669827,1.9878242142420923,0.05985722665881008,1.6811963267948968
1.4000000000000001,0.09310729538664808,-0.023708198925606397,9.839160799556648,0.011837549084000277,-0.014017438155744966,0.09192227544934613,25.94349646015461,3.432327277280219,5.082116856606883,-0.012381347793462366,2.2536281634664435,0.1635669249846687,4.68713899826316,1.6341432875953892,24.84336383974651,2.79414980378213,5.083931416805039,-0.2235319843025704,1.9874691071797206,0.059853060015196774,1.6827963267948967
1.42,0.10697902526787702,0.026483926001259567,9.829659397196346,-0.002590656767054133,-0.001995193379425022,0.07583856034056909,,,,,,,,,24.838861402468996,2.8338955924550038,5.0851284358401285,-0.2267116473964003,1.9871089121975198,0.05984883351852843,1.6843963267948965
1.44,0.013816967935637026,0.08563298379881458,9.78763300748691,-0.01089526572643077,-0.0019817648250735863,0.09002874225554569,,,,,,,,,24.83429537771986,2.873634126356709,5.086325369746788,-0.22989073010853672,1.986743630217589,0.059844547173031566,1.6859963267948963
1.46,-0.042349736409389244,0.11028065211711686,9.817784698872577,-0.0077714543713468965,0.00703437652714619,0.07601830310909334,,,,,,,,,24.829665777188122,2.9133653037566205,5.087522217328086,-0.23306922430052965,1.9863732621750498,0.05984020098299251,1.6875963267948961
1.48,0.19986413464519043,0.047612850868288537,9.900698362046601,-0.0002728300655720317,-0.009040218091263631,0.08707675042577753,,,,,,,,,24.824972612725553,2.9530890229429456,5.088718977387173,-0.23624712183543564,1.9859978090180443,0.05983579495275746,1.6891963267948968
1.5,0.06760139415401546,0.15825684645709173,9.865991890300823,-0.008858162553014384,-0.0025206924318890694,0.08171955169516142,,,,,,,5.5015082125680985,,24.820215896346657,2.992805182222984,5.089915648727291,-0.23942441457783872,1.9856172717077325,0.05983132908673245,1.6907963267948967
1.52,0.1566770363104958,0.03749847941318572,9.866625831163237,-0.015218787302300389,0.005014930603433157,0.07038517025359355,,,,,,,,,24.81539564022862,3.0325136799233907,5.091112230151767,-0.24260109439387126,1.9852316512182895,0.05982680338938333,1.6923963267948965
1.54,-0.06450876168668848,0.10526265325802102,9.95822402489187,-0.013244469482118755,-0.012380355853884271,0.07376725108946719,,,,,,,,,24.810511856711294,3.0722144143904333,5.092308720464021,-0.24577715315123466,1.9848409485369034,0.059822217865235804,1.6939963267948963
1.56,-0.010359731707360167,0.14035423106676678,9.805176841600273,-0.005215147364602021,0.004333053986823111,0.07364485369031316,,,,,,,,,24.805564558297164,3.1119072839902526,5.0935051184675615,-0.24895258271922022,1.984445164663773,0.05981757251887541,1.695596326794897
1.58,0.1146224078224578,0.03228918624943651,9.772792165305363,-0.016354492891909225,0.017112027869117287,0.07799740967869004,,,,,,,,,24.800553757651315,3.151592187109124,5.094701422965992,-0.25212737496872994,1.9840443006121051,0.05981286735494747,1.6971963267948968
1.6,0.09951466943587435,0.10751603928153607,9.882557196478674,0.002496864793743725,0.017582170392026985,0.07081073409042854,24.83601155785643,4.2368345678801616,4.44536542949459,-0.1100206057184866,1.6462966576854994,0.21320690789010588,5.26083106922725,1.7626761414197407,24.79547946760139,3.1912690221537185,5.095897632763007,-0.2553015217722975,1.9836383574081111,0.05980810237815716,1.6987963267948967
1.62,-0.04459696848785416,0.029043226521251644,9.762980544852661,0.009469620524819426,0.006703782095377569,0.07158684454849674,,,,,,,,,24.790341701137567,3.2309376875513585,5.097093746662398,-0.2584750150041087,1.9832273360910053,0.059803277593269456,1.7003963267948965
1.6400000000000001,-0.031234862117039353,0.08161626774871247,9.981044185821442,-0.02619569417798316,0.003766267690158747,0.07044244772551415,,,,,,,,,24.785140471412532,3.270598081750283,5.098289763468049,-0.26164784654002265,1.9828112377130025,0.05979839300510915,1.7019963267948963
1.6600000000000001,0.16322937172330187,0.023766084729859832,9.846918019617775,-0.013062791006395633,-0.011272578504980974,0.09505839163046119,,,,,,,,,24.779875791741425,3.310250103219904,5.099485681983946,-0.26482000825759233,1.982390063339314,0.05979344861856082,1.7035963267948961
1.68,0.14564629487120473,0.07786654782794591,9.800134506631125,-0.016938071365118143,-0.0054365671190098434,0.08089096747413703,,,,,,,,,24.77454767560182,3.349893650451069,5.100681501014169,-0.2679914920360855,1.9819638140481457,0.05978844443856885,1.7051963267948969
1.7,0.07327565137324127,0.10249664576190635,9.78000053677344,0.0013372611463438203,-0.0018867337953510593,0.09410562037803179,,,,,,,4.47071300251437,,24.7691561366337,3.389528621956319,5.101877219362899,-0.2711622897565055,1.981532490930696,0.059783380470137426,1.7067963267948967
1.72,0.22933867634818897,0.09904087784657667,9.808437841816344,0.0013501787023803636,-0.007576212752544369,0.07377566184253752,,,,,,,,,24.7637011886394,3.429154916270147,5.103072835834419,-0.27433239330161174,1.9810960950911518,0.059778256718330515,1.7083963267948965
1.74,0.07530798784622858,0.026535645507814787,9.91822786921932,0.0009608445081592271,0.0010000830685995255,0.07937059964029329,,,,,,,,,24.758182845583576,3.468772431949262,5.104268349233111,-0.277501794555941,1.980654627646686,0.059773073188271866,1.7099963267948963
1.76,0.02181964421980709,0.03416323522009185,9.850754260258128,-0.0034876033742781195,0.0008390133320957563,0.08115568296802361,,,,,,,,,24.75260112159319,3.508381067572847,5.105463758363462,-0.28067048540582773,1.9802080897274552,0.05976782988514501,1.711596326794897
1.78,-0.028984539833818296,0.11536970395426814,9.762304518973666,-0.0041647762551928055,-0.004443536092178475,0.0604472672208869,,,,,,,,,24.746956030957453,3.5479807217428134,5.106659062030064,-0.28383845773942507,1.979756482476596,0.059762526814193244,1.7131963267948969
1.8,0.08732059582879852,0.12207866797714681,9.857088428878432,-0.0022431727247159416,-0.0052360366010814,0.07143460531388944,23.817706448156358,3.099392521154672,5.533465247131083,0.05280705862449575,2.22916564403646,-0.19246856783354324,4.965284317359014,1.7918338357426915,24.741247588127788,3.587571293084071,5.107854259037613,-0.28700570344672566,1.979299807050223,0.05975716398071965,1.7147963267948967
1.82,0.058423970421695046,0.06579105571881103,9.877062208044515,-0.010041360895448572,0.0008558990901114398,0.08263218893477671,,,,,,,,,24.735475807717812,3.6271526802447767,5.109049348190912,-0.29017221441958213,1.9788380646174248,0.05975174139008706,1.7163963267948965
1.84,0.06867497342570211,0.07486361415309688,9.913911580576874,-0.014646017067938647,0.0031045333814512023,0.08363037466190373,,,,,,,,,24.72964070450328,3.666724781896602,5.110244328294872,-0.29333798255172816,1.9783712563602622,0.05974625904771805,1.7179963267948963
1.86,0.10267010340276918,0.14066500739461402,9.817429849477186,-0.0005946005830143554,0.004870583312163494,0.08550639244083111,,,,,,,,,24.723742293422042,3.706287496734989,5.111439198154512,-0.2965029997387991,1.9778993834737635,0.05974071695909497,1.7195963267948962
1.8800000000000001,0.09653702123541195,-0.011145619609570181,9.91274938429922,0.013694709919931063,0.008596714930428576,0.08353878048769106,,,,,,,,,24.717780589574044,3.7458407234794078,5.112633956574964,-0.29966725787835263,1.9774224471659234,0.059735115129759916,1.7211963267948969
1.9000000000000001,-0.04461428828833555,0.18540358513824162,9.857935057556515,-0.023325196480669656,0.0022720740310720397,0.06627828216920464,,,,,,,5.385467972087114,,24.71175560822123,3.7853843608736204,5.113828602361469,-0.30283074886988964,1.9769404486576985,0.059729453565314714,1.7227963267948967
1.92,-0.023715246415605032,0.05920328861009178,9.971519736394832,-0.0017084535417839306,0.0012099158773671561,0.09867967963752232,,,,,,,,,24.705667364787555,3.8249183076859357,5.11502313431938,-0.30599346461487487,1.9764533891830045,0.059723732271420915,1.7243963267948965
1.94,0.20752238101246334,0.10173172673381085,9.850387774357024,-0.010608706340895502,-0.008444580741815911,0.0854535834761277,,,,,,,,,24.699515874858925,3.8644424627094733,5.116217551254167,-0.30915539701675787,1.975961269988714,0.05971795125379983,1.7259963267948963
1.96,0.11165846094477183,0.11881905849391679,9.949290602975186,-0.005723680130331807,-0.00206076520183465,0.08851242988494813,,,,,,,,,24.69330115418314,3.9039567247624167,5.117411851971413,-0.31231653798099335,1.9754640923346511,0.059712110518232456,1.727596326794897
1.98,0.1267316724982335,0.1956756620585936,9.901465117453014,-0.001094025555968319,0.002121922602623995,0.07117404803615893,,,,,,,,,24.687023218669886,3.9434609926882773,5.118606035276816,-0.3154768794150622,1.9749618574935908,0.059706210070559554,1.7291963267948969
2.0,-0.051156746523450064,0.15645374247177418,9.865289273124379,0.005084096264170085,-0.018476843638414182,0.07754885975274571,23.70184551640659,4.541042016340661,5.679961030657804,-0.13117372250599055,2.004607908875956,0.15896986741287766,5.501531245439402,1.754078111718587,24.680682084390675,3.9829551653561492,5.119800099976194,-0.31863641322849195,1.9744545667512539,0.05970024991668155,1.7307963267948967
